job_id,arrival_s,service_sec,gpu_count
ph-application_1504131676014_19484,4162687.0,283.0,1
ph-application_1504131676014_19483,4162680.0,292.0,1
ph-application_1504131676014_19489,4162737.0,278.0,1
ph-application_1504131676014_19487,4162725.0,293.0,1
ph-application_1504131676014_19490,4162738.0,288.0,1
ph-application_1504131676014_19491,4162754.0,293.0,1
ph-application_1504131676014_19493,4162887.0,200.0,1
ph-application_1504131676014_19495,4162927.0,206.0,1
ph-application_1504131676014_19501,4162959.0,204.0,1
ph-application_1504131676014_19503,4162963.0,206.0,1
ph-application_1504131676014_19506,4162983.0,207.0,1
ph-application_1504131676014_19507,4162983.0,209.0,1
ph-application_1504131676014_19511,4163006.0,205.0,1
ph-application_1504131676014_19510,4163006.0,211.0,1
ph-application_1504131676014_19494,4162920.0,324.0,1
ph-application_1504131676014_19513,4163025.0,223.0,1
ph-application_1504131676014_19498,4162947.0,322.0,1
ph-application_1504131676014_19497,4162932.0,349.0,1
ph-application_1504131676014_19496,4162931.0,351.0,1
ph-application_1504131676014_19519,4163097.0,190.0,1
ph-application_1504131676014_19500,4162953.0,345.0,1
ph-application_1504131676014_19509,4162992.0,308.0,1
ph-application_1504131676014_19508,4162985.0,323.0,1
ph-application_1504131676014_19499,4162949.0,360.0,1
ph-application_1504131676014_19522,4163135.0,181.0,1
ph-application_1504131676014_19502,4162960.0,358.0,1
ph-application_1504131676014_19505,4162980.0,348.0,1
ph-application_1504131676014_19514,4163043.0,287.0,1
ph-application_1504131676014_19504,4162976.0,355.0,1
ph-application_1504131676014_19512,4163024.0,310.0,1
ph-application_1504131676014_19529,4163259.0,116.0,1
ph-application_1504131676014_19515,4163082.0,296.0,1
ph-application_1504131676014_19516,4163087.0,291.0,1
ph-application_1504131676014_19518,4163091.0,293.0,1
ph-application_1504131676014_19526,4163183.0,202.0,1
ph-application_1504131676014_19527,4163193.0,193.0,1
ph-application_1504131676014_19517,4163088.0,299.0,1
ph-application_1504131676014_19521,4163131.0,269.0,1
ph-application_1504131676014_19528,4163219.0,182.0,1
ph-application_1504131676014_19531,4163289.0,112.0,1
ph-application_1504131676014_19520,4163124.0,287.0,1
ph-application_1504131676014_19537,4163336.0,77.0,1
ph-application_1504131676014_19523,4163160.0,290.0,1
ph-application_1504131676014_19525,4163161.0,290.0,1
ph-application_1504131676014_19530,4163284.0,169.0,1
ph-application_1504131676014_19524,4163161.0,306.0,1
ph-application_1504131676014_19541,4163363.0,115.0,1
ph-application_1504131676014_19539,4163347.0,165.0,1
ph-application_1504131676014_19534,4163320.0,203.0,1
ph-application_1504131676014_19538,4163346.0,177.0,1
ph-application_1504131676014_19536,4163325.0,203.0,1
ph-application_1504131676014_19544,4163384.0,170.0,1
ph-application_1504131676014_19542,4163372.0,184.0,1
ph-application_1504131676014_19545,4163388.0,170.0,1
ph-application_1504131676014_19532,4163308.0,264.0,1
ph-application_1504131676014_19547,4163397.0,179.0,1
ph-application_1504131676014_19543,4163377.0,211.0,1
ph-application_1504131676014_19550,4163400.0,203.0,1
ph-application_1504131676014_19533,4163313.0,291.0,1
ph-application_1504131676014_19553,4163406.0,201.0,1
ph-application_1504131676014_19556,4163432.0,176.0,1
ph-application_1504131676014_19551,4163401.0,208.0,1
ph-application_1504131676014_19557,4163434.0,177.0,1
ph-application_1504131676014_19549,4163399.0,214.0,1
ph-application_1504131676014_19558,4163437.0,198.0,1
ph-application_1504131676014_19560,4163447.0,201.0,1
ph-application_1504131676014_19563,4163451.0,200.0,1
ph-application_1504131676014_19559,4163437.0,214.0,1
ph-application_1504131676014_19561,4163447.0,205.0,1
ph-application_1504131676014_19565,4163454.0,200.0,1
ph-application_1504131676014_19562,4163449.0,207.0,1
ph-application_1504131676014_19564,4163452.0,205.0,1
ph-application_1504131676014_19573,4163491.0,169.0,1
ph-application_1504131676014_19535,4163322.0,347.0,1
ph-application_1504131676014_19569,4163466.0,201.0,1
ph-application_1504131676014_19583,4163557.0,118.0,1
